"name_clean","leaid1","years1","state1","leaid_name1","name_raw1","leaid2","years2","state2","leaid_name2","name_raw2"
"alfonso angelucci","4224060","2009-2013","pa","Union Area SD","ALFONSO ANGELUCCI","4221660","2014-2024","pa","Slippery Rock Area SD","ALFONSO ANGELUCCI"
"alfonso gamino","601418","2016-2017","ca","Woodlake Unified","Alfonso Gamino","600009","2018-2022","ca","Cuyama Joint Unified","Alfonso Gamino"
"alfonso gamino","601421","2012-2015","ca","Santa Paula Unf","Alfonso Gamino","600009","2018-2022","ca","Cuyama Joint Unified","Alfonso Gamino"
"alfonso gamino","601421","2012-2015","ca","Santa Paula Unf","Alfonso Gamino","601418","2016-2017","ca","Woodlake Unified","Alfonso Gamino"
"alfonso llano","3416290","2021","nj","Trenton Public School District","Alfonso Llano","3416800","2022-2024","nj","Vineland City","Alfonso Llano"
"alfonso obregon","4808790","1993-1995","tx","Asherton Isd","Alfonso Obregon","4813710","1998-2008","tx","Charlotte Isd","Alfonso Obregon"
"alfonso obregon","4808790","1993-1995","tx","Asherton Isd","Alfonso Obregon","4837440","2010-2011","tx","Robstown Isd","Alfonso Obregon"
"alfonso obregon","4813710","1998-2008","tx","Charlotte Isd","Alfonso Obregon","4837440","2010-2011","tx","Robstown Isd","Alfonso Obregon"
"alfonso obregon","4835910","1990-1991","tx","Progreso Isd","Alfonso Obregon","4808790","1993-1995","tx","Asherton Isd","Alfonso Obregon"
"alfonso obregon","4835910","1990-1991","tx","Progreso Isd","Alfonso Obregon","4813710","1998-2008","tx","Charlotte Isd","Alfonso Obregon"
"alfonso obregon","4835910","1990-1991","tx","Progreso Isd","Alfonso Obregon","4837440","2010-2011","tx","Robstown Isd","Alfonso Obregon"
"alfred annunziata","3407470","2011","nj","Hope Township School District","Alfred Annunziata","3417910","2011","nj","White Township School District","Alfred Annunziata"
"alfred gaches","4020550","2012-2015","ok","Mounds","Alfred Gaches","4019260","2019-2021","ok","Mason","Alfred Gaches"
"alfred gaches","4020550","2012-2015","ok","Mounds","Alfred Gaches","4027300","2016-2018","ok","Seminole","Alfred Gaches"
"alfred gaches","4027300","2016-2018","ok","Seminole","Alfred Gaches","4019260","2019-2021","ok","Mason","Alfred Gaches"
"alfred hogan","513260","2007-2009","ar","Turrell School District","HOGAN, ALFRED","510950","2018-2019","ar","Osceola School District","Hogan, Alfred"
"alice hunsaker","4100990","2012","or","Adel SD 21","Alice Hunsaker","4106750","2012-2017","or","Jewell SD 8","Alice Hunsaker"
"alicia henderson","604380","2010-2014","ca","Bellevue Union Elementary","Alicia Henderson","617580","2022","ca","Horicon Elementary","Alicia Henderson"
"alicia o donnell","4006690","2015-2017","ok","Carney","Alicia O'donnell","4006870","2019-2021","ok","Catoosa","Alicia O'donnell"
"alicia o donnell","4006690","2015-2017","ok","Carney","Alicia O'donnell","4030060","2018","ok","Tishomingo","Alicia O'donnell"
"alicia o donnell","4024330","2014","ok","Pleasant Grove","Alicia O'donnell","4006690","2015-2017","ok","Carney","Alicia O'donnell"
"alicia o donnell","4024330","2014","ok","Pleasant Grove","Alicia O'donnell","4006870","2019-2021","ok","Catoosa","Alicia O'donnell"
"alicia o donnell","4024330","2014","ok","Pleasant Grove","Alicia O'donnell","4030060","2018","ok","Tishomingo","Alicia O'donnell"
"alicia o donnell","4030060","2018","ok","Tishomingo","Alicia O'donnell","4006870","2019-2021","ok","Catoosa","Alicia O'donnell"
"alison cancilliari","2600225","2008, 2011-2012","mi","Summit Academy North","Alison Cancilliari","2600137","2011-2012","mi","Summit","Alison Cancilliari"
"allaire homburg","2012060","2009-2015","ks","Stockton","Homburg, Allaire","2004790","2016","ks","Cheylin","Homburg, Allaire"
"allan carver","600159","2012-2014","ca","Scott Valley Unf","Allan Carver","621480","2015","ca","Lewiston Elementary","Allan Carver"
"allan carver","600159","2012-2014","ca","Scott Valley Unf","Allan Carver","691038","2021-2022","ca","Siskiyou County Office Of Education","Allan Carver"
"allan carver","621480","2015","ca","Lewiston Elementary","Allan Carver","691038","2021-2022","ca","Siskiyou County Office Of Education","Allan Carver"
"allan gerstenlauer","3619230","2010-2011","ny","Longwood Csd","Dr. Allan Gerstenlauer","3629070","2016-2017","ny","Tuckahoe Common Sd","ALLAN GERSTENLAUER"
"allan mucerino","611520","2013-2015","ca","Duarte Unified","Allan Mucerino","602430","2016-2021","ca","Alvord Unified","Allan Mucerino"
"allan myers","4826640","2005-2008","tx","Lampasas Isd","Allan Myers","4824780","2009-2010","tx","Jim Ned Cisd","Allan Myers"
"allan myers","4840800","2001-2005","tx","Sonora Isd","Allan Myers","4824780","2009-2010","tx","Jim Ned Cisd","Allan Myers"
"allan myers","4840800","2001-2005","tx","Sonora Isd","Allan Myers","4826640","2005-2008","tx","Lampasas Isd","Allan Myers"
"allan nelson","1906840","2011-2012","ia","Central","Allan Nelson","1927270","2015","ia","Starmont Comm School District","Allan Nelson"
"allan nelson","1912300","2004","ia","Garnavillo Comm School District","Allan Nelson","1906840","2011-2012","ia","Central","Allan Nelson"
"allan nelson","1912300","2004","ia","Garnavillo Comm School District","Allan Nelson","1913350","2004-2014","ia","Guttenberg Comm School District","Allan Nelson"
"allan nelson","1912300","2004","ia","Garnavillo Comm School District","Allan Nelson","1927270","2015","ia","Starmont Comm School District","Allan Nelson"
"allan nelson","1913350","2004-2014","ia","Guttenberg Comm School District","Allan Nelson","1906840","2011-2012","ia","Central","Allan Nelson"
"allan nelson","1913350","2004-2014","ia","Guttenberg Comm School District","Allan Nelson","1927270","2015","ia","Starmont Comm School District","Allan Nelson"
"allen blackwell","507110","2008-2014, 2016-2018","ar","Gurdon School District","BLACKWELL, ALLEN","512000","2019-2024","ar","Rose Bud School District","Blackwell, Allen"
"allen blackwell","514160","2007-2008","ar","Wickes School District","BLACKWELL, ALLEN W.","507110","2008-2014, 2016-2018","ar","Gurdon School District","BLACKWELL, ALLEN"
"allen blackwell","514160","2007-2008","ar","Wickes School District","BLACKWELL, ALLEN W.","512000","2019-2024","ar","Rose Bud School District","Blackwell, Allen"
"allen bourff","1809510","2010, 2012, 2014","in","Richmond Community Schools","Dr Allen Bourff","1810650","2014-2020","in","Hamilton Southeastern Schools","Allen Bourff"
"allen fort","1304290","2011-2014","ga","Quitman County","ALLEN FORT","1304680","2016-2023","ga","Taliaferro County","ALLEN FORT"
"allen fossbender","901410","2007-2009","ct","Easton School District","allen j. fossbender","903510","2007-2009","ct","Redding School District","allen j. fossbender"
"allen fossbender","901410","2007-2009","ct","Easton School District","allen j. fossbender","903780","2007-2009","ct","Regional School District 09","allen j. fossbender"
"allen fossbender","903510","2007-2009","ct","Redding School District","allen j. fossbender","903780","2007-2009","ct","Regional School District 09","allen j. fossbender"
"allen froman","1704260","2003","il","Arthur C U School Dist 305","ALLEN FROMAN ","1740320","2004","il","Villa Grove C U Sch Dist 302","ALLEN FROMAN "
"allen gross","3173800","2001-2003","ne","Minatare Public Schools","ALLEN GROSS","3100090","2004-2010","ne","Bayard Public Schools","ALLEN GROSS"
"allen kutch","4838280","1990-1993","tx","Rule Isd","Allen Kutch","4833960","1995","tx","Paint Creek Isd","Allen Kutch"
"allen law","4827090","1999-2003","tx","Lefors Isd","Allen Law","4820640","2010-2013","tx","Giddings Isd","Allen Law"
"allen law","4827090","1999-2003","tx","Lefors Isd","Allen Law","4831290","2004-2009","tx","Moody Isd","Allen Law"
"allen law","4831290","2004-2009","tx","Moody Isd","Allen Law","4820640","2010-2013","tx","Giddings Isd","Allen Law"
"allen scharf","1726190","2005-2009","il","Millstadt C C Sch Dist 160","ALLEN W SCHARF ","1736330","2018","il","Signal Hill Sd 181","Mr. Allen Scharf"
"allene magill","1302220","1999-2000","ga","Forsyth County","MAGILL,ALLENE H","1301620","2001-2002","ga","Dalton City","MAGILL, ALLENE"
"allison sholar","3703570","2009-2010","nc","Pender County Schools","Allison Sholar","3701080","2011-2013","nc","Currituck County Schools","Allison Sholar"
"allison space","5505580","2017-2019","wi","Goodman-Armstrong Creek School District","Allison Space","5512330","2020-2024","wi","Pulaski Community School District","ALLISON SPACE"
"alton fields","4839150","1990-1993","tx","Sanford Isd","Alton Fields","4835190","1994-2005","tx","Pleasanton Isd","Alton Fields"
"alton frailey","4816860","2005-2006","tx","Desoto Isd","Alton Frailey","4825170","2007-2015","tx","Katy Isd","Alton Frailey"
"alton frailey","4816860","2005-2006","tx","Desoto Isd","Alton Frailey","4832090","2018-2019","tx","Nacogdoches Isd","Alton Frailey"
"alton frailey","4825170","2007-2015","tx","Katy Isd","Alton Frailey","4832090","2018-2019","tx","Nacogdoches Isd","Alton Frailey"
"alva sibbitt","1808640","2010","in","Paoli Community School Corp","Dr Alva Sibbitt","1801170","2012, 2014-2024","in","Cannelton City Schools","Dr Alva Sibbitt"
"alvera parrish","5102910","2010-2011","va","Petersburg ","Dr. Alvera J Parrish","5103600","2012-2015","va","Southampton County","Dr. Alvera Parrish"
"amanda geary","1712030","2017-2021","il","Deland-Weldon Cusd 57","Mrs. Amanda Geary","1712060","2022-2023","il","Delavan Cusd 703","Mrs. Amanda Geary"
"amanda platt","628830","2012, 2017-2021","ca","Orick Elem","Wendy Platt","606510","2020-2022","ca","Burnt Ranch Elementary","Amanda Platt"
"amanda schmidt","1910950","2015-2018","ia","Emmetsburg Comm School District","Amanda Schmidt","1912600","2020","ia","Gilmore City-Bradgatecomm School District","Amanda Schmidt"
"amanda schmidt","1930720","2013-2020","ia","West Bend-Mallard","Amanda Schmidt","1910950","2015-2018","ia","Emmetsburg Comm School District","Amanda Schmidt"
"amanda schmidt","1930720","2013-2020","ia","West Bend-Mallard","Amanda Schmidt","1912600","2020","ia","Gilmore City-Bradgatecomm School District","Amanda Schmidt"
"amber lee alva","603480","2017-2020","ca","Auburn Union Elementary","Amber Lee-Alva","606780","2022","ca","Cabrillo Unified","Amber Lee-Alva"
"amy fagg","2915270","2006-2008, 2018-2024","mo","Pettis Co. R-V","AMY FAGG","2924690","2012-2017","mo","Pettis Co. R-Xii","AMY FAGG"
"amy goodman","3612400","2010-2017","ny","Greenburgh-Graham Ufsd","Ms. Amy J Goodman","3629040","2020-2024","ny","Tuckahoe Ufsd","AMY GOODMAN"
"amy kortemeyer","1927060","2014","ia","Springville Comm School District","Amy Kortemeyer","1917220","2023-2024","ia","Linn-Mar Comm School District","Amy Kortemeyer"
"amy malander","3100068","2002-2004, 2006-2009","ne","Cedar Rapids Public Schools","AMY MALANDER","3100148","2010-2013","ne","Greeley-Wolbach Public Schools","AMY MALANDER"
"amy malander","3100068","2002-2004, 2006-2009","ne","Cedar Rapids Public Schools","AMY MALANDER","3100185","2015-2024","ne","Central Valley Public Schools","Amy Malander"
"amy malander","3100148","2010-2013","ne","Greeley-Wolbach Public Schools","AMY MALANDER","3100185","2015-2024","ne","Central Valley Public Schools","Amy Malander"
"amy martell","4223550","2016-2017","pa","Towanda Area SD","AMY MARTELL","4204920","2022-2024","pa","Canton Area SD","AMY MARTELL"
"amy martell","4223550","2016-2017","pa","Towanda Area SD","AMY MARTELL","4223790","2018-2019","pa","Troy Area SD","AMY MARTELL"
"amy martell","4223790","2018-2019","pa","Troy Area SD","AMY MARTELL","4204920","2022-2024","pa","Canton Area SD","AMY MARTELL"
"amy nguyen hernandez","601710","2015-2017","ca","Adelanto Elementary","Amy Nguyen-Hernandez","607950","2019-2022","ca","Central Elementary","Amy Nguyen-Hernandez"
"amy slavensky","602450","2015-2018","ca","Amador County Unified","Amy Slavensky","691001","2015-2016","ca","Amador County Office Of Education","Amy Slavensky"
"amy vesperman","5500120","2016-2017","wi","Albany School District","Amy Vesperman","5511880","2018-2020","wi","Plum City School District","AMY VESPERMAN"
"ana ortiz","905190","2010-2013","ct","Windham School District","ana v. ortiz","903240","2014-2018","ct","Oxford School District","ms. ana ortiz"
"andrea celico","3910017","2014-2020","oh","Bedford City","Andrea Celico","3904383","2021-2023","oh","Cuyahoga Falls City","Andrea Celico"
"andrea evers","1708070","2011-2014, 2017-2020","il","Cairo Usd 1","Mrs. Andrea M Evers","1727610","2021-2023","il","Murphysboro Cusd 186","Andrea Evers"
"andrea guerrero","1741280","2021-2022","il","Waverly Cusd 6","Dr. Andrea R Guerrero","1721390","2023","il","Knoxville Cusd 202","Dr. Andrea Guerrero"
"andrea hieronymus","2916620","2013-2024","mo","Kingston 42","Andrea Hieronymus","2922110","2024","mo","New York R-Iv","Andrea Hieronymus"
"andrea martin","502280","2013-2014","ar","Alpena School District","MARTIN, ANDREA","506930","2017-2024","ar","Greenland School District","MARTIN, ANDREA"
"andrea martin","506870","2011","ar","Green Forest School District","MARTIN, ANDREA R.","502280","2013-2014","ar","Alpena School District","MARTIN, ANDREA"
"andrea martin","506870","2011","ar","Green Forest School District","MARTIN, ANDREA R.","506930","2017-2024","ar","Greenland School District","MARTIN, ANDREA"
"andrea townsend","3904595","2014-2015","oh","New Bremen Local","Andrea Townsend","3904505","2016-2023","oh","West Carrollton City","Andrea Townsend"
"andres martinez","4817390","2000-2001","tx","Donna Isd","Andres Martinez","4831230","2003-2007","tx","Monte Alto Isd","Andres Martinez"
"andrew alvarado","600068","2009-2015","ca","Golden Valley Unified","Andy Alvarado","607970","2016-2018","ca","Central Unified","Andrew Alvarado"
"andrew arbeitman","2930520","2005-2007","mo","Twin Rivers R-X","ANDREW ARBEITMAN","2910500","2008-2012","mo","Desoto 73","ANDREW ARBEITMAN"
"andrew brooks","1736780","2006-2013","il","South Pekin Sd 137","ANDREW D BROOKS","1712060","2014, 2017-2021","il","Delavan Cusd 703","Dr. Andrew Brooks"
"andrew curry","500072","2016-2018","ar","Deer/Mt. Judea School District","CURRY, ANDREW","513930","2020","ar","Watson Chapel School District","CURRY, ANDREW"
"andrew curry","507920","2011-2013","ar","Jessieville School District","CURRY, ANDREW","500072","2016-2018","ar","Deer/Mt. Judea School District","CURRY, ANDREW"
"andrew curry","507920","2011-2013","ar","Jessieville School District","CURRY, ANDREW","513930","2020","ar","Watson Chapel School District","CURRY, ANDREW"
"andrew curry","513440","2008-2009","ar","Van Cove School District","CURRY, ANDREW T.","500072","2016-2018","ar","Deer/Mt. Judea School District","CURRY, ANDREW"
"andrew curry","513440","2008-2009","ar","Van Cove School District","CURRY, ANDREW T.","507920","2011-2013","ar","Jessieville School District","CURRY, ANDREW"
"andrew curry","513440","2008-2009","ar","Van Cove School District","CURRY, ANDREW T.","513930","2020","ar","Watson Chapel School District","CURRY, ANDREW"
"andrew dick","3180130","2019","ne","Educational Service Unit 13","Andrew Dick","3176470","2021-2024","ne","Scottsbluff Public Schools","Andrew Dick"
"andrew falonk","4226070","2008-2011","pa","Western Wayne SD","ANDREW FALONK","4213050","2017","pa","Lakeland SD","ANDREW FALONK"
"andrew farber","3173050","2015-2022","ne","Louisville Public Schools","ANDREW FARBER","3176710","2023-2024","ne","Sidney Public Schools","Andrew Farber"
"andrew hill","3904924","2009-2011","oh","Waterloo Local","Andrew J. Hill","3910029","2012-2023","oh","Wadsworth City","Andrew J. Hill"
"andrew ingall","2608940","2012","mi","Chelsea","Andrew Ingall","2616380","2015","mi","Grand Haven","Andrew Ingall"
"andrew johnson","1720380","2017-2021","il","Jasper County Cud 1","Mr. Andrew Johnson","1713560","2022-2023","il","Effingham Cusd 40","Mr. Andrew D Johnson"
"andrew kovach","4109510","2015","or","Pendleton SD 16","Andrew Kovach","4104500","2020-2023","or","Eagle Point SD 9","Andrew Kovach"
"andrew lindsey","4819530","1991-1992","tx","Forestburg Isd","Andrew Lindsey","4841700","1993-2001, 2003-2008, 2010","tx","Strawn Isd","Andrew Lindsey"
"andrew melin","1811970","2010","in","Valparaiso Community Schools","Dr Andrew Melin","1803940","2012, 2014-2017","in","Greater Clark County Schools","Dr Andrew Melin"
"andrew patton","4823010","1997-1998","tx","Hereford Isd","Andrew Patton","4827810","1999-2003","tx","Llano Isd","Andrew Patton"
"andrew patton","4830210","1991-1996","tx","Menard Isd","Andrew Patton","4823010","1997-1998","tx","Hereford Isd","Andrew Patton"
"andrew patton","4830210","1991-1996","tx","Menard Isd","Andrew Patton","4827810","1999-2003","tx","Llano Isd","Andrew Patton"
"andrew peters","4828350","2005-2010","tx","Louise Isd","Andrew Peters","4812460","2016-2021","tx","Caldwell Isd","Andrew Peters"
"andrew peters","4828350","2005-2010","tx","Louise Isd","Andrew Peters","4829040","2012-2015","tx","Marfa Isd","Andrew Peters"
"andrew peters","4828350","2005-2010","tx","Louise Isd","Andrew Peters","4835550","2011","tx","Poth Isd","Andrew Peters"
"andrew peters","4829040","2012-2015","tx","Marfa Isd","Andrew Peters","4812460","2016-2021","tx","Caldwell Isd","Andrew Peters"
"andrew peters","4835550","2011","tx","Poth Isd","Andrew Peters","4812460","2016-2021","tx","Caldwell Isd","Andrew Peters"
"andrew peters","4835550","2011","tx","Poth Isd","Andrew Peters","4829040","2012-2015","tx","Marfa Isd","Andrew Peters"
"andrew rogers","2908670","2010-2011","mo","Charleston R-I","ANDREW ROGERS","2913380","2012-2013","mo","Greenville R-Ii","ANDREW ROGERS"
"andrew schwab","635850","2019-2021","ca","Santa Ynez Valley Union High","Andrew Schwab","600033","2022","ca","Dos Palos Oro Loma Joint Unified","Andrew Schwab"
"andrew seibert","1800028","2020-2024","in","Kipp Indy College Prep Middle","Andrew Seibert","1800147","2020-2024","in","Kipp Indy Unite Elementary","Andrew Seibert"
"andrew seibert","1800028","2020-2024","in","Kipp Indy College Prep Middle","Andrew Seibert","1800206","2020-2024","in","Kipp Indy Legacy High","Andrew Seibert"
"andrew seibert","1800147","2020-2024","in","Kipp Indy Unite Elementary","Andrew Seibert","1800206","2020-2024","in","Kipp Indy Legacy High","Andrew Seibert"
"andrew shanks","4840550","1990-1991","tx","Smithville Isd","Andrew Shanks","4816410","1996-1998","tx","Dayton Isd","Andrew Shanks"
"andrew shanks","4840550","1990-1991","tx","Smithville Isd","Andrew Shanks","4841970","1992-1995","tx","Sweeny Isd","Andrew Shanks"
"andrew shanks","4841970","1992-1995","tx","Sweeny Isd","Andrew Shanks","4816410","1996-1998","tx","Dayton Isd","Andrew Shanks"
