district_name,year,original_url,snapshot_timestamp,snapshot_url,snapshot_date,superintendent,legal_name,beds_code,institution_id,scrape_success,scrape_error
LYNBROOK UFSD,2020,https://data.nysed.gov/profile.php?instid=800000049385,20201020000723,https://web.archive.org/web/20201020000723/https://data.nysed.gov/profile.php?instid=800000049385,2020-10-20 00:07:23,MELISSA BURAK,LYNBROOK UNION FREE SCHOOL DISTRICT,280220030000,800000049385,True,
LYNBROOK UFSD,2021,https://data.nysed.gov/profile.php?instid=800000049385,20211215225406,https://web.archive.org/web/20211215225406/https://data.nysed.gov/profile.php?instid=800000049385,2021-12-15 22:54:06,MELISSA BURAK,LYNBROOK UNION FREE SCHOOL DISTRICT,280220030000,800000049385,True,
LYNBROOK UFSD,2022,https://data.nysed.gov/profile.php?instid=800000049385,20220930131834,https://web.archive.org/web/20220930131834/https://data.nysed.gov/profile.php?instid=800000049385,2022-09-30 13:18:34,MELISSA BURAK,LYNBROOK UNION FREE SCHOOL DISTRICT,280220030000,800000049385,True,
LYNBROOK UFSD,2023,https://data.nysed.gov/profile.php?instid=800000049385,20230819225536,https://web.archive.org/web/20230819225536/https://data.nysed.gov/profile.php?instid=800000049385,2023-08-19 22:55:36,PAUL LYNCH,LYNBROOK UNION FREE SCHOOL DISTRICT,280220030000,800000049385,True,
LYNBROOK UFSD,2024,https://data.nysed.gov/profile.php?instid=800000049385,20240610050217,https://web.archive.org/web/20240610050217/https://data.nysed.gov/profile.php?instid=800000049385,2024-06-10 05:02:17,PAUL LYNCH,LYNBROOK UNION FREE SCHOOL DISTRICT,280220030000,800000049385,True,
LYNBROOK UFSD,2025,https://data.nysed.gov/profile.php?instid=800000049385,20250611021351,https://web.archive.org/web/20250611021351/https://data.nysed.gov/profile.php?instid=800000049385,2025-06-11 02:13:51,PAUL LYNCH,LYNBROOK UNION FREE SCHOOL DISTRICT,280220030000,800000049385,True,
LYNCOURT UFSD,2017,https://data.nysed.gov/profile.php?instid=800000040916,20170216133039,https://web.archive.org/web/20170216133039/https://data.nysed.gov/profile.php?instid=800000040916,2017-02-16 13:30:39,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2019,https://data.nysed.gov/profile.php?instid=800000040916,20190718095241,https://web.archive.org/web/20190718095241/https://data.nysed.gov/profile.php?instid=800000040916,2019-07-18 09:52:41,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2020,https://data.nysed.gov/profile.php?instid=800000040916,20201028114151,https://web.archive.org/web/20201028114151/https://data.nysed.gov/profile.php?instid=800000040916,2020-10-28 11:41:51,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2021,https://data.nysed.gov/profile.php?instid=800000040916,20211225230430,https://web.archive.org/web/20211225230430/https://data.nysed.gov/profile.php?instid=800000040916,2021-12-25 23:04:30,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2022,https://data.nysed.gov/profile.php?instid=800000040916,20220811202559,https://web.archive.org/web/20220811202559/https://data.nysed.gov/profile.php?instid=800000040916,2022-08-11 20:25:59,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2023,https://data.nysed.gov/profile.php?instid=800000040916,20230831141510,https://web.archive.org/web/20230831141510/https://data.nysed.gov/profile.php?instid=800000040916,2023-08-31 14:15:10,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2024,https://data.nysed.gov/profile.php?instid=800000040916,20241008082839,https://web.archive.org/web/20241008082839/https://data.nysed.gov/profile.php?instid=800000040916,2024-10-08 08:28:39,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNCOURT UFSD,2025,https://data.nysed.gov/profile.php?instid=800000040916,20250511162055,https://web.archive.org/web/20250511162055/https://data.nysed.gov/profile.php?instid=800000040916,2025-05-11 16:20:55,JAMES AUSTIN,LYNCOURT UNION FREE SCHOOL DISTRICT,421504020000,800000040916,True,
LYNDONVILLE CSD,2017,https://data.nysed.gov/profile.php?instid=800000050779,20170216144632,https://web.archive.org/web/20170216144632/https://data.nysed.gov/profile.php?instid=800000050779,2017-02-16 14:46:32,JASON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2019,https://data.nysed.gov/profile.php?instid=800000050779,20190502204726,https://web.archive.org/web/20190502204726/https://data.nysed.gov/profile.php?instid=800000050779,2019-05-02 20:47:26,JASON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2020,https://data.nysed.gov/profile.php?instid=800000050779,20200922121725,https://web.archive.org/web/20200922121725/https://data.nysed.gov/profile.php?instid=800000050779,2020-09-22 12:17:25,JASON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2021,https://data.nysed.gov/profile.php?instid=800000050779,20211231060028,https://web.archive.org/web/20211231060028/https://data.nysed.gov/profile.php?instid=800000050779,2021-12-31 06:00:28,JASON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2022,https://data.nysed.gov/profile.php?instid=800000050779,20220816011315,https://web.archive.org/web/20220816011315/https://data.nysed.gov/profile.php?instid=800000050779,2022-08-16 01:13:15,SHARON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2023,https://data.nysed.gov/profile.php?instid=800000050779,20230906025341,https://web.archive.org/web/20230906025341/https://data.nysed.gov/profile.php?instid=800000050779,2023-09-06 02:53:41,SHARON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2024,https://data.nysed.gov/profile.php?instid=800000050779,20240226105837,https://web.archive.org/web/20240226105837/https://data.nysed.gov/profile.php?instid=800000050779,2024-02-26 10:58:37,SHARON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYNDONVILLE CSD,2025,https://data.nysed.gov/profile.php?instid=800000050779,20250530220559,https://web.archive.org/web/20250530220559/https://data.nysed.gov/profile.php?instid=800000050779,2025-05-30 22:05:59,SHARON SMITH,LYNDONVILLE CENTRAL SCHOOL DISTRICT,451001040000,800000050779,True,
LYONS CSD,2017,https://data.nysed.gov/profile.php?instid=800000035861,20170220013122,https://web.archive.org/web/20170220013122/https://data.nysed.gov/profile.php?instid=800000035861,2017-02-20 01:31:22,DONALD PUTNAM,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
LYONS CSD,2019,https://data.nysed.gov/profile.php?instid=800000035861,20190503073042,https://web.archive.org/web/20190503073042/https://data.nysed.gov/profile.php?instid=800000035861,2019-05-03 07:30:42,DONALD PUTNAM,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
LYONS CSD,2020,https://data.nysed.gov/profile.php?instid=800000035861,20201024014147,https://web.archive.org/web/20201024014147/https://data.nysed.gov/profile.php?instid=800000035861,2020-10-24 01:41:47,DONALD PUTNAM,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
LYONS CSD,2021,https://data.nysed.gov/profile.php?instid=800000035861,20211202044935,https://web.archive.org/web/20211202044935/https://data.nysed.gov/profile.php?instid=800000035861,2021-12-02 04:49:35,MATTHEW BARR,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
LYONS CSD,2022,https://data.nysed.gov/profile.php?instid=800000035861,20220818172347,https://web.archive.org/web/20220818172347/https://data.nysed.gov/profile.php?instid=800000035861,2022-08-18 17:23:47,MATTHEW BARR,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
LYONS CSD,2023,https://data.nysed.gov/profile.php?instid=800000035861,20230624220100,https://web.archive.org/web/20230624220100/https://data.nysed.gov/profile.php?instid=800000035861,2023-06-24 22:01:00,MATTHEW BARR,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
LYONS CSD,2025,https://data.nysed.gov/profile.php?instid=800000035861,20250509095133,https://web.archive.org/web/20250509095133/https://data.nysed.gov/profile.php?instid=800000035861,2025-05-09 09:51:33,MATTHEW BARR,LYONS CENTRAL SCHOOL DISTRICT,650501040000,800000035861,True,
MADISON CSD,2017,https://data.nysed.gov/profile.php?instid=800000050888,20170211181132,https://web.archive.org/web/20170211181132/https://data.nysed.gov/profile.php?instid=800000050888,2017-02-11 18:11:32,MICHAEL DAVIS,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2019,https://data.nysed.gov/profile.php?instid=800000050888,20190502130054,https://web.archive.org/web/20190502130054/https://data.nysed.gov/profile.php?instid=800000050888,2019-05-02 13:00:54,MICHAEL DAVIS,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2020,https://data.nysed.gov/profile.php?instid=800000050888,20201201100922,https://web.archive.org/web/20201201100922/https://data.nysed.gov/profile.php?instid=800000050888,2020-12-01 10:09:22,JASON MITCHELL,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2021,https://data.nysed.gov/profile.php?instid=800000050888,20211209203903,https://web.archive.org/web/20211209203903/https://data.nysed.gov/profile.php?instid=800000050888,2021-12-09 20:39:03,JASON MITCHELL,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2022,https://data.nysed.gov/profile.php?instid=800000050888,20220731025027,https://web.archive.org/web/20220731025027/https://data.nysed.gov/profile.php?instid=800000050888,2022-07-31 02:50:27,JASON MITCHELL,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2023,https://data.nysed.gov/profile.php?instid=800000050888,20231211165227,https://web.archive.org/web/20231211165227/https://data.nysed.gov/profile.php?instid=800000050888,2023-12-11 16:52:27,JASON MITCHELL,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2024,https://data.nysed.gov/profile.php?instid=800000050888,20240917100009,https://web.archive.org/web/20240917100009/https://data.nysed.gov/profile.php?instid=800000050888,2024-09-17 10:00:09,JASON MITCHELL,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADISON CSD,2025,https://data.nysed.gov/profile.php?instid=800000050888,20250519090620,https://web.archive.org/web/20250519090620/https://data.nysed.gov/profile.php?instid=800000050888,2025-05-19 09:06:20,JASON MITCHELL,MADISON CENTRAL SCHOOL DISTRICT,251101040000,800000050888,True,
MADRID-WADDINGTON CSD,2017,https://data.nysed.gov/profile.php?instid=800000038825,20170217170922,https://web.archive.org/web/20170217170922/https://data.nysed.gov/profile.php?instid=800000038825,2017-02-17 17:09:22,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2019,https://data.nysed.gov/profile.php?instid=800000038825,20190503000655,https://web.archive.org/web/20190503000655/https://data.nysed.gov/profile.php?instid=800000038825,2019-05-03 00:06:55,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2020,https://data.nysed.gov/profile.php?instid=800000038825,20201222215119,https://web.archive.org/web/20201222215119/https://data.nysed.gov/profile.php?instid=800000038825,2020-12-22 21:51:19,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2021,https://data.nysed.gov/profile.php?instid=800000038825,20211024042619,https://web.archive.org/web/20211024042619/https://data.nysed.gov/profile.php?instid=800000038825,2021-10-24 04:26:19,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2022,https://data.nysed.gov/profile.php?instid=800000038825,20220523090207,https://web.archive.org/web/20220523090207/https://data.nysed.gov/profile.php?instid=800000038825,2022-05-23 09:02:07,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2023,https://data.nysed.gov/profile.php?instid=800000038825,20230924021318,https://web.archive.org/web/20230924021318/https://data.nysed.gov/profile.php?instid=800000038825,2023-09-24 02:13:18,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2024,https://data.nysed.gov/profile.php?instid=800000038825,20240616184232,https://web.archive.org/web/20240616184232/https://data.nysed.gov/profile.php?instid=800000038825,2024-06-16 18:42:32,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MADRID-WADDINGTON CSD,2025,https://data.nysed.gov/profile.php?instid=800000038825,20250323085107,https://web.archive.org/web/20250323085107/https://data.nysed.gov/profile.php?instid=800000038825,2025-03-23 08:51:07,ERIC BURKE,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,511901040000,800000038825,True,
MAHOPAC CSD,2017,https://data.nysed.gov/profile.php?instid=800000039764,20170216160141,https://web.archive.org/web/20170216160141/https://data.nysed.gov/profile.php?instid=800000039764,2017-02-16 16:01:41,DENNIS CREEDON,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2019,https://data.nysed.gov/profile.php?instid=800000039764,20190502212823,https://web.archive.org/web/20190502212823/https://data.nysed.gov/profile.php?instid=800000039764,2019-05-02 21:28:23,HONY DICARLO,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2020,https://data.nysed.gov/profile.php?instid=800000039764,20201107084409,https://web.archive.org/web/20201107084409/https://data.nysed.gov/profile.php?instid=800000039764,2020-11-07 08:44:09,HONY DICARLO,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2021,https://data.nysed.gov/profile.php?instid=800000039764,20211020175639,https://web.archive.org/web/20211020175639/https://data.nysed.gov/profile.php?instid=800000039764,2021-10-20 17:56:39,HONY DICARLO,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2022,https://data.nysed.gov/profile.php?instid=800000039764,20220524162518,https://web.archive.org/web/20220524162518/https://data.nysed.gov/profile.php?instid=800000039764,2022-05-24 16:25:18,HONY DICARLO,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2023,https://data.nysed.gov/profile.php?instid=800000039764,20231128232857,https://web.archive.org/web/20231128232857/https://data.nysed.gov/profile.php?instid=800000039764,2023-11-28 23:28:57,HRISTINE TONA,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2024,https://data.nysed.gov/profile.php?instid=800000039764,20240815031024,https://web.archive.org/web/20240815031024/https://data.nysed.gov/profile.php?instid=800000039764,2024-08-15 03:10:24,HRISTINE TONA,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAHOPAC CSD,2025,https://data.nysed.gov/profile.php?instid=800000039764,20250306194826,https://web.archive.org/web/20250306194826/https://data.nysed.gov/profile.php?instid=800000039764,2025-03-06 19:48:26,HRISTINE TONA,MAHOPAC CENTRAL SCHOOL DISTRICT,480101060000,800000039764,True,
MAINE-ENDWELL CSD,2017,https://data.nysed.gov/profile.php?instid=800000054962,20170208015419,https://web.archive.org/web/20170208015419/https://data.nysed.gov/profile.php?instid=800000054962,2017-02-08 01:54:19,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MAINE-ENDWELL CSD,2019,https://data.nysed.gov/profile.php?instid=800000054962,20190502032154,https://web.archive.org/web/20190502032154/https://data.nysed.gov/profile.php?instid=800000054962,2019-05-02 03:21:54,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MAINE-ENDWELL CSD,2020,https://data.nysed.gov/profile.php?instid=800000054962,20201026225211,https://web.archive.org/web/20201026225211/https://data.nysed.gov/profile.php?instid=800000054962,2020-10-26 22:52:11,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MAINE-ENDWELL CSD,2021,https://data.nysed.gov/profile.php?instid=800000054962,20211201003755,https://web.archive.org/web/20211201003755/https://data.nysed.gov/profile.php?instid=800000054962,2021-12-01 00:37:55,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MAINE-ENDWELL CSD,2022,https://data.nysed.gov/profile.php?instid=800000054962,20220930031530,https://web.archive.org/web/20220930031530/https://data.nysed.gov/profile.php?instid=800000054962,2022-09-30 03:15:30,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MAINE-ENDWELL CSD,2023,https://data.nysed.gov/profile.php?instid=800000054962,20230927115803,https://web.archive.org/web/20230927115803/https://data.nysed.gov/profile.php?instid=800000054962,2023-09-27 11:58:03,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MAINE-ENDWELL CSD,2025,https://data.nysed.gov/profile.php?instid=800000054962,20250403010328,https://web.archive.org/web/20250403010328/https://data.nysed.gov/profile.php?instid=800000054962,2025-04-03 01:03:28,JASON VAN FOSSEN,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,031101060000,800000054962,True,
MALONE CSD,2017,https://data.nysed.gov/profile.php?instid=800000051755,20170210040210,https://web.archive.org/web/20170210040210/https://data.nysed.gov/profile.php?instid=800000051755,2017-02-10 04:02:10,JERRY GRIFFIN,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALONE CSD,2019,https://data.nysed.gov/profile.php?instid=800000051755,20190502080032,https://web.archive.org/web/20190502080032/https://data.nysed.gov/profile.php?instid=800000051755,2019-05-02 08:00:32,JERRY GRIFFIN,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALONE CSD,2021,https://data.nysed.gov/profile.php?instid=800000051755,20211206032745,https://web.archive.org/web/20211206032745/https://data.nysed.gov/profile.php?instid=800000051755,2021-12-06 03:27:45,JERRY GRIFFIN,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALONE CSD,2022,https://data.nysed.gov/profile.php?instid=800000051755,20221021152716,https://web.archive.org/web/20221021152716/http://data.nysed.gov/profile.php?instid=800000051755,2022-10-21 15:27:16,JERRY GRIFFIN,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALONE CSD,2023,https://data.nysed.gov/profile.php?instid=800000051755,20230727154842,https://web.archive.org/web/20230727154842/https://data.nysed.gov/profile.php?instid=800000051755,2023-07-27 15:48:42,BRANDON PELKEY,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALONE CSD,2024,https://data.nysed.gov/profile.php?instid=800000051755,20241104102817,https://web.archive.org/web/20241104102817/https://data.nysed.gov/profile.php?instid=800000051755,2024-11-04 10:28:17,BRANDON PELKEY,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALONE CSD,2025,https://data.nysed.gov/profile.php?instid=800000051755,20250212213939,https://web.archive.org/web/20250212213939/https://data.nysed.gov/profile.php?instid=800000051755,2025-02-12 21:39:39,BRANDON PELKEY,MALONE CENTRAL SCHOOL DISTRICT,161501060000,800000051755,True,
MALVERNE UFSD,2017,https://data.nysed.gov/profile.php?instid=800000049551,20170211202506,https://web.archive.org/web/20170211202506/https://data.nysed.gov/profile.php?instid=800000049551,2017-02-11 20:25:06,JAMES HUNDERFUND,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2019,https://data.nysed.gov/profile.php?instid=800000049551,20190502142046,https://web.archive.org/web/20190502142046/https://data.nysed.gov/profile.php?instid=800000049551,2019-05-02 14:20:46,JAMES HUNDERFUND,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2020,https://data.nysed.gov/profile.php?instid=800000049551,20201023085417,https://web.archive.org/web/20201023085417/https://data.nysed.gov/profile.php?instid=800000049551,2020-10-23 08:54:17,LORNA LEWIS,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2021,https://data.nysed.gov/profile.php?instid=800000049551,20211215225409,https://web.archive.org/web/20211215225409/https://data.nysed.gov/profile.php?instid=800000049551,2021-12-15 22:54:09,LORNA LEWIS,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2022,https://data.nysed.gov/profile.php?instid=800000049551,20220803095513,https://web.archive.org/web/20220803095513/https://data.nysed.gov/profile.php?instid=800000049551,2022-08-03 09:55:13,LORNA LEWIS,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2023,https://data.nysed.gov/profile.php?instid=800000049551,20231204225418,https://web.archive.org/web/20231204225418/https://data.nysed.gov/profile.php?instid=800000049551,2023-12-04 22:54:18,LORNA LEWIS,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2024,https://data.nysed.gov/profile.php?instid=800000049551,20240916124607,https://web.archive.org/web/20240916124607/https://data.nysed.gov/profile.php?instid=800000049551,2024-09-16 12:46:07,LORNA LEWIS,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MALVERNE UFSD,2025,https://data.nysed.gov/profile.php?instid=800000049551,20250519050919,https://web.archive.org/web/20250519050919/https://data.nysed.gov/profile.php?instid=800000049551,2025-05-19 05:09:19,LORNA LEWIS,MALVERNE UNION FREE SCHOOL DISTRICT,280212030000,800000049551,True,
MAMARONECK UFSD,2017,https://data.nysed.gov/profile.php?instid=800000035433,20170220023005,https://web.archive.org/web/20170220023005/https://data.nysed.gov/profile.php?instid=800000035433,2017-02-20 02:30:05,ROBERT SHAPS,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2019,https://data.nysed.gov/profile.php?instid=800000035433,20190503074442,https://web.archive.org/web/20190503074442/https://data.nysed.gov/profile.php?instid=800000035433,2019-05-03 07:44:42,ROBERT SHAPS,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2020,https://data.nysed.gov/profile.php?instid=800000035433,20201030225953,https://web.archive.org/web/20201030225953/https://data.nysed.gov/profile.php?instid=800000035433,2020-10-30 22:59:53,ROBERT SHAPS,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2021,https://data.nysed.gov/profile.php?instid=800000035433,20211202042519,https://web.archive.org/web/20211202042519/https://data.nysed.gov/profile.php?instid=800000035433,2021-12-02 04:25:19,ROBERT SHAPS,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2022,https://data.nysed.gov/profile.php?instid=800000035433,20220706012922,https://web.archive.org/web/20220706012922/https://data.nysed.gov/profile.php?instid=800000035433,2022-07-06 01:29:22,ROBERT SHAPS,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2023,https://data.nysed.gov/profile.php?instid=800000035433,20230624233958,https://web.archive.org/web/20230624233958/https://data.nysed.gov/profile.php?instid=800000035433,2023-06-24 23:39:58,ROBERT SHAPS,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2024,https://data.nysed.gov/profile.php?instid=800000035433,20241203145906,https://web.archive.org/web/20241203145906/https://data.nysed.gov/profile.php?instid=800000035433,2024-12-03 14:59:06,CHARLES SAMPSON,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MAMARONECK UFSD,2025,https://data.nysed.gov/profile.php?instid=800000035433,20250420085020,https://web.archive.org/web/20250420085020/https://data.nysed.gov/profile.php?instid=800000035433,2025-04-20 08:50:20,CHARLES SAMPSON,MAMARONECK UNION FREE SCHOOL DISTRICT,660701030000,800000035433,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2017,https://data.nysed.gov/profile.php?instid=800000033952,20170216141057,https://web.archive.org/web/20170216141057/https://data.nysed.gov/profile.php?instid=800000033952,2017-02-16 14:10:57,CHARLENE DEHN,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2019,https://data.nysed.gov/profile.php?instid=800000033952,20190502202126,https://web.archive.org/web/20190502202126/https://data.nysed.gov/profile.php?instid=800000033952,2019-05-02 20:21:26,CHARLENE DEHN,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2020,https://data.nysed.gov/profile.php?instid=800000033952,20201129205407,https://web.archive.org/web/20201129205407/https://data.nysed.gov/profile.php?instid=800000033952,2020-11-29 20:54:07,CHARLENE DEHN,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2021,https://data.nysed.gov/profile.php?instid=800000033952,20211228051232,https://web.archive.org/web/20211228051232/https://data.nysed.gov/profile.php?instid=800000033952,2021-12-28 05:12:32,CHARLENE DEHN,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2022,https://data.nysed.gov/profile.php?instid=800000033952,20220815043152,https://web.archive.org/web/20220815043152/https://data.nysed.gov/profile.php?instid=800000033952,2022-08-15 04:31:52,CHARLENE DEHN,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2023,https://data.nysed.gov/profile.php?instid=800000033952,20230901220407,https://web.archive.org/web/20230901220407/https://data.nysed.gov/profile.php?instid=800000033952,2023-09-01 22:04:07,HRISTOPHER BARNARD,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2024,https://data.nysed.gov/profile.php?instid=800000033952,20240616160746,https://web.archive.org/web/20240616160746/https://data.nysed.gov/profile.php?instid=800000033952,2024-06-16 16:07:46,HRISTOPHER BARNARD,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANCHESTER-SHORTSVILLE CSD (RED JACK,2025,https://data.nysed.gov/profile.php?instid=800000033952,20250516090759,https://web.archive.org/web/20250516090759/https://data.nysed.gov/profile.php?instid=800000033952,2025-05-16 09:07:59,HRISTOPHER BARNARD,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),431101040000,800000033952,True,
MANHASSET UFSD,2017,https://data.nysed.gov/profile.php?instid=800000049069,20170211202516,https://web.archive.org/web/20170211202516/https://data.nysed.gov/profile.php?instid=800000049069,2017-02-11 20:25:16,CHARLES CARDILLO,MANHASSET UNION FREE SCHOOL DISTRICT,280406030000,800000049069,True,
